id,K1K2驱动信号,电子锁驱动信号,急停信号,门禁信号,THDV-M,THDI-M,label
44683,11.81204955,12.12003525,-0.07029075,12.0655545,142.7688014,26.58799271,0
44684,11.79686055,12.1106895,-0.05629125,12.0593325,28.66853394,31.08401844,0
44685,11.79989835,12.1169115,-0.07029075,12.05465325,15.32165871,139.7792488,0
44686,11.84700915,12.12625725,-0.090525,12.063999,19.4605888,46.08676085,0
44687,11.8318077,12.12781275,-0.078081,12.06711,30.59938799,21.76973019,0
44688,11.81053065,12.15738,-0.07340175,12.070221,16.27405169,24.35684517,0
44689,11.79837945,12.13092375,-0.07495725,12.05309775,142.7059075,24.66402723,0
44690,11.8302888,12.13559025,-0.07029075,12.05620875,19.75861281,23.04335673,0
44691,11.80901175,12.1169115,-0.07184625,12.031308,16.28337134,37.33167265,0
44692,11.80749285,12.09667725,-0.06095775,12.06711,25.21393561,17.89363562,0
44693,11.80597395,12.12781275,-0.0469455,12.057777,22.31067265,17.85094572,0
44694,11.81053065,12.144936,-0.0796365,12.08112225,29.01953175,21.34753356,0
44695,11.8166187,12.13092375,-0.07184625,12.09512175,10.95808418,37.53872447,0
44696,11.7846969,12.12314625,-0.07495725,12.0593325,15.82373061,14.51072444,0
44697,11.81356845,12.13403475,-0.07651275,12.08423325,23.05578013,23.41315576,0
44698,11.8211754,12.109134,-0.06717975,12.0655545,19.17201249,20.91056219,0
44699,11.80445505,12.12470175,-0.07184625,12.0655545,423.9381359,15.87498299,0
44700,11.81356845,12.12625725,-0.078081,12.057777,16.57453111,32.03500663,0
44701,11.81356845,12.13559025,-0.07184625,12.0686655,13.61436619,61.81500933,0
44702,11.8242132,12.12936825,-0.084303,12.070221,17.76067861,13.28170111,0
44703,11.81356845,12.1464915,-0.0796365,12.08423325,23.52241241,23.90732405,0
44704,11.80749285,12.12314625,-0.07651275,12.0624435,24.15899629,87.70913244,0
44705,11.8181376,12.12936825,-0.07029075,12.034419,18.46149016,86.20289864,0
44706,11.81053065,12.1106895,-0.0858585,12.06711,50.90698156,239.5710787,0
44707,11.81204955,12.151158,-0.07184625,12.0624435,44.67045045,13.73422242,0
44708,11.8150998,12.14025675,-0.078081,12.0624435,61.21743938,26.09516432,0
44709,11.8242132,12.13092375,-0.087414,12.063999,29.93574135,12.58527771,0
44710,11.8318077,12.13559025,-0.05940225,12.0593325,20.22695562,23.78893009,0
44711,11.80597395,12.12781275,-0.07495725,12.0624435,16.80035161,32.88665905,0
44712,11.8181376,12.12936825,-0.05784675,12.0686655,129.756312,17.53630069,0
44713,11.8318077,12.12625725,-0.084303,12.04687575,28.4960192,19.50762294,0
44714,11.79534165,12.13714575,-0.0827475,12.04532025,19.21693558,21.28100207,0
44715,11.8166187,12.13559025,-0.051612,12.06711,18.9970938,27.61114735,0
44716,11.79534165,12.1044675,-0.06562425,12.060888,26.80496746,13.24940317,0
44717,11.7740646,12.12314625,-0.07029075,12.0593325,51.30822089,26.52874776,0
44718,11.80445505,12.12625725,-0.07495725,12.04687575,23.13266844,21.79487883,0
44719,11.81204955,12.16828125,-0.078081,12.0624435,34.29411973,24.5911521,0
44720,11.80749285,12.106023,-0.0376125,12.06711,19.20470302,28.29222425,0
44721,11.8257321,12.13870125,-0.084303,12.063999,17.88415277,20.92180361,0
44722,11.8166187,12.12936825,-0.078081,12.06711,68.15414725,26.46287263,0
44723,11.80445505,12.144936,-0.048501,12.05154225,20.59528132,73.30704,0
44724,11.80141725,12.12314625,-0.096747,12.060888,20.91908428,44.377625,0
44725,11.81053065,12.13092375,-0.0889695,12.03754275,21.39066707,16.27131468,0
44726,11.8181376,12.13247925,-0.06251325,12.09823275,120.0634116,52.35422935,0
44727,11.80597395,12.106023,-0.084303,12.05620875,48.20027528,32.74536037,0
44728,11.80749285,12.12781275,-0.10142625,12.057777,55.48989703,16.10736019,0
44729,11.83789575,12.13092375,-0.07340175,12.060888,90.67980307,15.30620827,0
44730,11.8166187,12.141825,-0.06251325,12.057777,72.02084438,82.3789398,0
44731,11.7801402,12.115356,-0.081192,12.04998675,18.33095923,15.11368484,0
44732,11.80901175,12.12470175,-0.10609275,12.0717765,28.34034044,38.69271288,0
44733,11.80445505,12.1464915,-0.07651275,12.05620875,31.94671487,14.63179333,0
44734,11.81356845,12.13403475,-0.078081,12.05154225,12.81982073,23.88701898,0
44735,11.79837945,12.1138005,-0.0827475,12.0624435,14.51680323,36.57192759,0
44736,11.8181376,12.144936,-0.0796365,12.05309775,45.81562014,22.45986419,0
44737,11.81204955,12.1464915,-0.06406875,12.05620875,26.77550356,57.59489629,0
44738,11.80597395,12.1433805,-0.0889695,12.073332,15.71993229,19.43999906,0
44739,11.7907725,12.12781275,-0.06717975,12.0593325,15.95990615,49.07528375,0
44740,11.84397135,12.1138005,-0.087414,12.070221,21.57108197,14.44616053,0
44741,11.7907725,12.099801,-0.06873525,12.076443,32.36698929,33.9002187,0
44742,11.8211754,12.1169115,-0.07184625,12.05465325,29.42399335,20.22188284,0
44743,11.80749285,12.109134,-0.07184625,12.0593325,104.3969123,15.17643832,0
44744,11.79989835,12.13870125,-0.0500565,12.060888,28.55826674,13.62144764,0
44745,11.81204955,12.13559025,-0.06406875,12.060888,16.94472258,24.27278569,0
44746,11.81204955,12.1138005,-0.06562425,12.070221,92.98115218,25.06998527,0
44747,11.80749285,12.13714575,-0.0796365,12.076443,59.00044887,35.36958651,0
44748,11.8211754,12.115356,-0.07184625,12.070221,21.21796172,32.19865504,0
44749,11.80749285,12.13092375,-0.07495725,12.04065375,18.86634643,23.62147006,0
44750,11.81053065,12.13247925,-0.087414,12.060888,58.83838531,37.55742099,0
44751,11.80749285,12.12781275,-0.06873525,12.063999,10.21188788,42.96857631,0
44752,11.80293615,12.118467,-0.07495725,12.04998675,16.70522819,62.41230905,0
44753,11.80901175,12.12781275,-0.07184625,12.05465325,27.19882898,13.21110795,0
44754,11.80749285,12.12159075,-0.07184625,12.057777,82.79022558,13.42313359,0
44755,11.8181376,12.14025675,-0.06251325,12.031308,19.92894402,81.13286606,0
44756,11.80901175,12.144936,-0.07340175,12.070221,22.32046315,10.7823177,0
44757,11.83789575,12.16672575,-0.0469455,12.05620875,34.78688929,12.4505319,0
44758,11.8242132,12.12470175,-0.078081,12.04220925,79.25713479,33.55358547,0
44759,11.80901175,12.12936825,-0.06095775,12.04687575,16.4437537,60.38171461,0
44760,11.8287699,12.12470175,-0.06562425,12.0748875,59.46278379,45.31978424,0
44761,11.7892536,12.12936825,-0.07651275,12.063999,36.0281836,20.79111003,0
44762,11.81204955,12.12936825,-0.07184625,12.05620875,19.0974779,20.12150298,0
44763,11.8226943,12.16983675,-0.084303,12.060888,50.19435577,122.95864,0
44764,11.79837945,12.1106895,-0.05784675,12.07956675,16.72088515,20.47364439,0
44765,11.80901175,12.109134,-0.06873525,12.034419,32.18481074,66.58224661,0
44766,11.81204955,12.12936825,-0.093636,12.06711,61.08807678,30.84634923,0
44767,11.8181376,12.12159075,-0.07029075,12.0593325,53.89633654,16.57825382,0
44768,11.8333266,12.13092375,-0.0827475,12.0593325,175.0995669,12.88535623,0
44769,11.8242132,12.14025675,-0.0858585,12.060888,62.74588685,17.95688685,0
44770,11.8196565,12.12936825,-0.087414,12.05620875,19.42755145,99.38455416,0
44771,11.7755835,12.12470175,-0.054723,12.060888,16.93394075,17.15078774,0
44772,11.8257321,12.17294775,-0.07340175,12.07801125,29.9237394,17.95436024,0
44773,11.80141725,12.12625725,-0.07184625,12.057777,30.51736815,30.09449642,0
44774,11.8242132,12.13870125,-0.07184625,12.0297525,79.5417654,34.76684084,0
44775,11.8166187,12.141825,-0.07184625,12.060888,20.66750138,76.35044534,0
44776,11.80293615,12.13403475,-0.07340175,12.09512175,190.2632768,26.87776148,0
44777,11.8242132,12.12159075,-0.07184625,12.05309775,24.8046334,39.57462419,0
44778,11.80293615,12.16672575,-0.05784675,12.08734425,47.15189352,26.92099261,0
44779,11.8166187,12.13559025,-0.078081,12.04220925,20.39161449,12.61783944,0
44780,11.7740646,12.12936825,-0.07495725,12.063999,20.48695983,16.83408134,0
44781,11.81053065,12.13870125,-0.06717975,12.0593325,13.50177707,21.19525588,0
44782,11.81053065,12.141825,-0.05940225,12.063999,17.81273604,33.31914973,0
44783,11.80901175,12.12781275,-0.078081,12.06711,32.36392404,25.39402398,0
44784,11.8226943,12.08267775,-0.05940225,12.063999,37.10990251,33.80014015,0
44785,11.7907725,12.106023,-0.05784675,12.0717765,59.2865238,23.31046487,0
44786,11.80445505,12.14025675,-0.07495725,12.03909825,16.91801144,12.63375364,0
44787,11.8287699,12.1433805,-0.081192,12.0717765,13.699254,53.56762576,0
44788,11.8181376,12.13559025,-0.081192,12.063999,102.4813601,18.95341403,0
44789,11.8333266,12.1496025,-0.078081,12.0655545,17.49419717,16.17784811,0
44790,11.8211754,12.13092375,-0.07495725,12.01262925,49.27078449,49.69806845,0
44791,11.856135,12.115356,-0.07184625,12.05465325,57.2173706,77.78809235,0
44792,11.81204955,12.12936825,-0.07495725,12.05620875,37.86888773,50.97999004,0
44793,11.7862158,12.115356,-0.07495725,12.0748875,13.40491106,45.29116154,0
44794,11.79382275,12.12003525,-0.05629125,12.063999,72.23937155,16.65167969,0
44795,11.80749285,12.1044675,-0.07029075,12.05465325,26.03318122,45.58110486,0
44796,11.8287699,12.13714575,-0.07184625,12.05309775,284.6206112,19.53559885,0
44797,11.80141725,12.13403475,-0.084303,12.0655545,29.04373354,26.07826596,0
44798,11.8287699,12.13403475,-0.07184625,12.03909825,18.52802471,43.23543252,0
44799,11.81356845,12.144936,-0.07495725,12.0686655,77.84692089,43.63266268,0
44800,11.7892536,12.12781275,-0.06873525,12.031308,20.37692791,9.136697782,0
44801,11.8196565,12.12625725,-0.07495725,12.05620875,27.28711948,26.27928744,0
44802,11.80445505,12.13247925,-0.07029075,12.05154225,54.08969726,8.004303564,0
44803,11.80445505,12.12625725,-0.04539,12.08734425,21.1558839,17.41833127,0
44804,11.81204955,12.09201075,-0.07029075,12.070221,22.17272113,27.09431749,0
44805,11.79382275,12.13092375,-0.02671125,12.0624435,53.11679331,24.16356624,0
44806,11.8166187,12.13092375,-0.078081,12.0717765,37.3841734,67.71462266,0
44807,11.7846969,12.1138005,-0.078081,12.0624435,37.46823014,22.85337845,0
44808,11.7740646,12.12936825,-0.0951915,12.0593325,35.34799556,41.95589742,0
44809,11.84397135,12.141825,-0.096747,12.070221,39.609668,11.43610757,0
44810,11.8211754,12.1138005,-0.0796365,12.057777,48.24495977,44.40587398,0
44811,11.8150998,12.13403475,-0.07651275,12.06711,30.07406795,24.17729091,0
44812,11.8211754,12.12470175,-0.0827475,12.0624435,34.75115679,25.3657993,0
44813,11.79837945,12.1138005,-0.090525,12.057777,22.76349244,31.75126262,0
44814,11.77253325,12.13870125,-0.051612,12.0717765,102.899938,11.61438377,0
44815,11.79837945,12.115356,-0.07184625,12.0717765,113.14832,37.64564905,0
44816,11.79382275,12.1138005,-0.078081,12.057777,22.89206104,28.12506147,0
44817,11.8333266,12.141825,-0.096747,12.070221,31.52359713,34.00978797,0
44818,11.7892536,12.12003525,-0.07029075,12.0717765,31.23152066,9.476773054,0
44819,11.8302888,12.12470175,-0.07184625,12.0593325,35.49678327,58.49779015,0
44820,11.81356845,12.14025675,-0.081192,12.070221,15.68525887,36.9782334,0
44821,11.81204955,12.115356,-0.03137775,12.0624435,14.11654961,15.70148906,0
44822,11.85004695,12.1075785,-0.10142625,12.0686655,12.27031767,29.49875916,0
44823,11.8166187,12.13559025,-0.0796365,12.0717765,21.62387699,62.90000257,0
44824,11.783178,12.115356,-0.07340175,12.0748875,40.12156086,17.52001599,0
44825,11.79989835,12.118467,-0.06406875,12.04376475,19.55392453,25.99568115,0
44826,11.79534165,12.1496025,-0.051612,12.07956675,17.50347383,19.78992329,0
44827,11.7922914,12.13714575,-0.0858585,12.0686655,148.2201584,28.17508884,0
44828,11.827251,12.12470175,-0.06717975,12.099801,38.24460984,22.55954013,0
44829,11.79382275,12.09201075,-0.07495725,12.070221,21.60201413,19.26284717,0
44830,11.81356845,12.13714575,-0.07340175,12.04220925,30.41228904,16.83421355,0
44831,11.8196565,12.14025675,-0.06717975,12.057777,20.32049797,26.74324479,0
44832,11.80597395,12.13714575,-0.07029075,12.0655545,21.99529946,35.27609492,0
44833,11.84700915,12.12314625,-0.06562425,12.070221,29.90997602,29.05205892,0
44834,11.81204955,12.12159075,-0.0438345,12.04065375,26.76553814,39.76703346,0
44835,11.80445505,12.151158,-0.084303,12.0655545,31.80770865,23.02870581,0
44836,11.8257321,12.09667725,-0.03137775,12.03909825,15.77645238,17.93496594,0
44837,11.79989835,12.13559025,-0.07340175,12.05620875,14.54254148,48.88453286,0
44838,11.79837945,12.12470175,-0.0469455,12.04532025,32.85356027,35.24436427,0
44839,11.79837945,12.14025675,-0.078081,12.0593325,39.33358698,32.42555231,0
44840,11.80597395,12.12625725,-0.084303,12.0624435,23.55704159,40.27446112,0
44841,11.8196565,12.13403475,-0.07184625,12.0686655,19.56067563,158.1843346,0
44842,11.80597395,12.1075785,-0.0407235,12.05620875,60.06052913,47.50259903,0
44843,11.80901175,12.1433805,-0.07651275,12.05309775,22.16740723,33.618012,0
44844,11.8181376,12.09823275,-0.07340175,12.025086,18.95279834,27.88702123,0
44845,11.8166187,12.12781275,-0.0858585,12.05309775,23.86584081,51.2946112,0
44846,11.81053065,12.12470175,-0.06873525,12.04376475,18.73574217,18.40754688,0
44847,11.83637685,12.12625725,-0.06095775,12.057777,15.55801965,31.91496409,0
44848,11.7877347,12.13403475,-0.048501,12.05309775,61.70923261,8.220877846,0
44849,11.7771024,12.12625725,-0.07651275,12.0624435,18.50646714,32.08235638,0
44850,11.7922914,12.12781275,-0.093636,12.060888,33.17541715,20.80614242,0
44851,11.79534165,12.115356,-0.0951915,12.031308,45.9975192,13.92577551,0
44852,11.80293615,12.118467,-0.087414,12.04065375,77.28327392,81.50204532,0
44853,11.79989835,12.08889975,-0.0827475,12.05154225,27.7533984,14.72940056,0
44854,11.7771024,12.1589355,-0.07495725,12.076443,15.33023184,47.05273929,0
44855,11.80597395,12.12936825,-0.0920805,12.0624435,35.42976072,20.49563309,0
44856,11.8150998,12.12470175,-0.081192,12.06711,19.28723526,23.63226642,0
44857,11.7907725,12.12159075,-0.06873525,12.076443,30.71989572,65.63296599,0
44858,11.81053065,12.118467,-0.096747,12.0655545,20.12373845,20.73000373,0
44859,11.8166187,12.13247925,-0.081192,12.0624435,14.12193551,18.65164996,0
44860,11.81356845,12.13403475,-0.06406875,12.076443,59.67770081,23.68312739,0
44861,11.83637685,12.118467,-0.11698125,12.057777,41.66907547,23.7735223,0
44862,11.8226943,12.106023,-0.06873525,12.05309775,500.3148198,16.73340495,0
44863,11.79534165,12.13092375,-0.0796365,12.08734425,19.03187264,21.22218062,0
44864,11.8150998,12.14025675,-0.0827475,12.06711,19.00106778,21.49457776,0
44865,11.8150998,12.12781275,-0.06406875,12.063999,23.52385944,34.85486061,0
44866,11.8211754,12.12625725,-0.081192,12.057777,33.91652664,28.44041558,0
44867,11.8181376,12.1169115,-0.087414,12.05465325,38.40357737,100.4926885,0
44868,11.81053065,12.12003525,-0.078081,12.0624435,41.97637696,21.4818445,0
44869,11.81053065,12.12625725,-0.039168,12.0593325,29.86956276,28.65883142,0
44870,11.79989835,12.109134,-0.0889695,12.057777,17.31492737,42.03178636,0
44871,11.80901175,12.12625725,-0.051612,12.018864,14.29573109,38.31624535,0
44872,11.80141725,12.118467,-0.06562425,12.060888,70.01977727,23.43961864,0
44873,11.7907725,12.12314625,-0.0858585,12.0717765,65.72653893,10.66807834,0
44874,11.80445505,12.13559025,-0.07184625,12.0593325,24.94880763,21.82242242,0
44875,11.8150998,12.148047,-0.06717975,12.0593325,19.38410644,35.77978053,0
44876,11.79382275,12.12936825,-0.06406875,12.0686655,25.4342586,25.38715545,0
44877,11.80901175,12.12625725,-0.078081,12.07956675,146.2805943,38.04741356,0
44878,11.8318077,12.13559025,-0.07184625,12.05465325,30.13962779,15.04064525,0
44879,11.80749285,12.1138005,-0.0951915,12.0624435,44.95531692,10.33779143,0
44880,11.79686055,12.1013565,-0.0858585,12.060888,20.81453183,21.07470834,0
44881,11.80749285,12.12936825,-0.1247715,12.04998675,50.12759062,29.53106433,0
44882,11.8196565,12.1044675,-0.07340175,12.060888,40.2452842,17.1443938,0
44883,11.80749285,12.08889975,-0.07184625,12.05154225,21.34422079,18.8329522,0
44884,11.80445505,12.13714575,-0.07651275,12.0655545,82.17098275,28.00806486,0
44885,11.81204955,12.13247925,-0.06873525,12.057777,21.01645336,18.94862641,0
44886,11.8211754,12.13403475,-0.0796365,12.04687575,19.94454561,19.45931195,0
44887,11.76493875,12.1464915,-0.06406875,12.0655545,49.74059793,81.00245417,0
44888,11.783178,12.13403475,-0.0827475,12.070221,28.30808411,22.39731795,0
44889,11.79534165,12.12003525,-0.06406875,12.063999,11.14137649,78.13950209,0
44890,11.80445505,12.13403475,-0.06717975,12.060888,23.09414462,19.71079671,0
44891,11.8150998,12.109134,-0.11075925,12.060888,43.97410331,11.78515265,0
44892,11.8150998,12.12936825,-0.084303,12.0297525,27.34295737,53.86954898,0
44893,11.80901175,12.1106895,-0.07495725,12.05620875,42.11577348,38.32409754,0
44894,11.80445505,12.1169115,-0.06406875,12.073332,50.70717859,23.73969901,0
44895,11.80901175,12.14025675,-0.087414,12.04065375,35.18598621,13.29007509,0
44896,11.7877347,12.12470175,-0.06251325,12.04843125,46.36238009,22.59663682,0
44897,11.76493875,12.12625725,-0.09987075,12.0328635,24.97130855,19.6584949,0
44898,11.75886315,12.115356,-0.081192,12.031308,20.3494471,10.03736922,0
44899,11.80141725,12.12003525,-0.081192,12.05465325,26.48431496,33.47551044,0
44900,11.8211754,12.13559025,-0.06251325,12.018864,15.27835931,54.01474398,0
44901,11.8257321,12.154269,-0.06406875,12.05309775,15.01929074,100.4096251,0
44902,11.8181376,12.141825,-0.0827475,12.0297525,17.19592268,13.62752079,0
44903,11.80597395,12.12470175,-0.06095775,12.0624435,21.49695027,21.97918696,0
44904,11.79837945,12.12003525,-0.07340175,12.070221,98.54832435,14.93284982,0
44905,11.79989835,12.118467,-0.0796365,12.04843125,40.03875527,24.1330636,0
44906,11.80597395,12.13403475,-0.10453725,12.04843125,14.76670382,39.37645179,0
44907,11.7862158,12.13092375,-0.0827475,12.05465325,30.15322689,16.47363571,0
44908,11.79534165,12.12159075,-0.06406875,12.04220925,31.56391552,22.03476171,0
44909,11.81204955,12.12936825,-0.090525,12.04220925,28.30333762,14.23134964,0
44910,11.80901175,12.112245,-0.0920805,12.070221,31.66332995,28.01646036,0
44911,11.80749285,12.13092375,-0.0796365,12.04998675,77.69868213,21.90676521,0
44912,11.79686055,12.12159075,-0.09831525,12.057777,110.5935639,18.20935541,0
44913,11.7907725,12.12314625,-0.07495725,12.06711,28.92043473,191.6723278,0
44914,11.81204955,12.09667725,-0.081192,12.06711,27.81452585,43.52008499,0
44915,11.8302888,12.13870125,-0.07340175,12.060888,14.72781423,57.33096987,0
44916,11.80141725,12.1106895,-0.07651275,12.08734425,83.23196519,23.68898912,0
44917,11.80445505,12.12781275,-0.0827475,12.0686655,23.33534629,26.27970649,0
44918,11.80293615,12.13403475,-0.07651275,12.0717765,25.15440995,35.54708962,0
44919,11.80445505,12.148047,-0.051612,12.04687575,49.93263555,17.82558533,0
44920,11.8287699,12.1589355,-0.07495725,12.060888,14.02211922,32.84287574,0
44921,11.80749285,12.1138005,-0.06717975,12.05309775,21.88445835,17.45659152,0
44922,11.8211754,12.17139225,-0.0827475,12.05465325,41.15108346,26.29125291,0
44923,11.81053065,12.12003525,-0.090525,12.0655545,18.46192571,15.41427177,0
44924,11.80597395,12.1169115,-0.09987075,12.05465325,20.52461442,14.54123332,0
44925,11.81053065,12.15738,-0.0858585,12.07801125,22.44160551,20.53671459,0
44926,11.79837945,12.12003525,-0.06251325,12.05620875,19.22030361,17.31663902,0
44927,11.79382275,12.1527135,-0.090525,12.05309775,40.74180446,23.93937455,0
44928,11.8196565,12.13559025,-0.07651275,12.060888,20.09465927,17.51255057,0
44929,11.827251,12.12003525,-0.078081,12.0328635,11.70230741,31.65361245,0
44930,11.80445505,12.12159075,-0.07184625,12.04065375,26.22402132,25.07028587,0
44931,11.8257321,12.13247925,-0.093636,12.0717765,17.07938741,19.34123418,0
44932,11.80293615,12.1106895,-0.0920805,12.076443,23.33145963,26.39432469,0
44933,11.81053065,12.1558245,-0.06562425,12.0655545,36.36288155,19.14014396,0
44934,11.80293615,12.12781275,-0.081192,12.04687575,53.53576464,11.93107878,0
44935,11.81204955,12.12781275,-0.081192,12.0624435,45.02230959,36.01370788,0
44936,11.8150998,12.1589355,-0.03448875,12.05465325,128.136156,46.22455662,0
44937,11.80141725,12.099801,-0.05629125,12.060888,108.4247425,18.87038818,0
44938,11.8302888,12.1044675,-0.0500565,12.057777,20.42203097,25.22921503,0
44939,11.79686055,12.1433805,-0.07029075,12.05620875,14.48192258,53.84081276,0
44940,11.8287699,12.1013565,-0.07651275,12.04220925,49.03034664,28.48772974,0
44941,11.81053065,12.109134,-0.06406875,12.0748875,37.84684762,14.73628893,0
44942,11.8150998,12.13247925,-0.0796365,12.0593325,14.20042433,27.40039315,0
44943,11.8150998,12.12781275,-0.07029075,12.063999,36.10855383,17.90980153,0
44944,11.8196565,12.13092375,-0.06251325,12.07801125,30.54351095,29.07141809,0
44945,11.8150998,12.13714575,-0.06251325,12.0624435,142.1434534,23.13198089,0
44946,11.81356845,12.13714575,-0.07029075,12.0655545,38.49751997,23.50316912,0
44947,11.8166187,12.1558245,-0.07184625,12.063999,24.90710948,19.10248566,0
44948,11.7922914,12.13403475,-0.078081,12.0624435,43.64541229,38.41977977,0
44949,11.83789575,12.12159075,-0.0827475,12.05465325,63.48816537,16.80742566,0
44950,11.80597395,12.12625725,-0.05940225,12.0624435,33.70508715,81.4979192,0
44951,11.80141725,12.13247925,-0.0889695,12.05309775,70.89763737,46.03043966,0
44952,11.7892536,12.160491,-0.078081,12.0655545,31.18734442,11.94003349,0
44953,11.80901175,12.14025675,-0.05940225,12.0624435,50.11209096,54.35193435,0
44954,11.8287699,12.1138005,-0.07184625,12.09045525,24.63748916,22.32675503,0
44955,11.80901175,12.12936825,-0.07184625,12.04998675,21.04198074,20.93356459,0
44956,11.79382275,12.12314625,-0.07340175,12.08889975,22.43871746,20.82837577,0
44957,11.79989835,12.13247925,-0.07184625,12.08734425,20.15289831,50.96450757,0
44958,11.80293615,12.12314625,-0.07340175,12.0655545,17.59727755,14.5716874,0
44959,11.76038205,12.160491,-0.07029075,12.0686655,14.56191132,19.03705373,0
44960,11.79837945,12.12470175,-0.07340175,12.0748875,36.81509999,29.49290389,0
44961,11.8211754,12.115356,-0.07495725,12.07956675,10.21090359,115.7702356,0
44962,11.8226943,12.099801,-0.0796365,12.05154225,33.40151843,25.71742137,0
44963,11.80293615,12.13559025,-0.07029075,12.0655545,22.53101231,19.41087341,0
44964,11.81053065,12.13559025,-0.06562425,12.060888,22.8994742,16.47532265,0
44965,11.80901175,12.13403475,-0.06406875,12.057777,23.38285242,20.05933863,0
44966,11.76493875,12.1464915,-0.07651275,12.073332,53.43009091,54.82924796,0
44967,11.7922914,12.115356,-0.07029075,12.057777,19.97311145,37.47437362,0
44968,11.81204955,12.1138005,-0.090525,12.057777,25.27646398,22.50488645,0
44969,11.8576539,12.12314625,-0.06873525,12.070221,24.61964991,16.42596666,0
44970,11.8211754,12.099801,-0.06873525,12.08267775,15.70135843,30.77550619,0
44971,11.79837945,12.12781275,-0.0920805,12.05465325,33.40185946,10.40613871,0
44972,11.80445505,12.12936825,-0.09987075,12.05620875,37.94525859,29.86272879,0
44973,11.827251,12.14025675,-0.05940225,12.05465325,41.8747983,19.17004452,0
44974,11.81204955,12.13714575,-0.10298175,12.07956675,15.16414087,23.96174846,0
44975,11.80293615,12.12625725,-0.078081,12.05154225,45.81858953,60.34690399,0
44976,11.81053065,12.12470175,-0.0796365,12.09045525,33.73280746,35.01695698,0
44977,11.80901175,12.148047,-0.081192,12.05309775,57.45269717,36.21613798,0
44978,11.80901175,12.14025675,-0.07184625,12.063999,10.71078074,26.97298258,0
44979,11.79534165,12.13559025,-0.07184625,12.057777,27.18232562,48.01363991,0
44980,11.80749285,12.1433805,-0.078081,12.0655545,30.12229768,33.18430995,0
44981,11.8150998,12.09356625,-0.06562425,12.05465325,21.36402158,17.27129047,0
44982,11.80749285,12.12470175,-0.07029075,12.04687575,17.39148645,19.03231219,0
44983,11.79989835,12.12159075,-0.0531675,12.057777,43.03027532,11.70170897,0
44984,11.8166187,12.1138005,-0.06251325,12.04843125,34.84203604,18.47222968,0
44985,11.8196565,12.12781275,-0.07495725,12.060888,56.11129921,14.36172383,0
44986,11.827251,12.12781275,-0.084303,12.04998675,33.53562975,14.80047057,0
44987,11.80597395,12.12781275,-0.06406875,12.04532025,122.8447365,36.646228,0
44988,11.8333266,12.141825,-0.0796365,12.057777,67.48761482,36.08690876,0
44989,11.80597395,12.14025675,-0.07029075,12.0624435,32.27654988,22.77969937,0
44990,11.81356845,12.13403475,-0.087414,12.05309775,18.32201142,37.85754689,0
44991,11.7907725,12.13403475,-0.054723,12.08578875,14.3202827,34.99325813,0
44992,11.81204955,12.13559025,-0.07340175,12.031308,19.73365342,39.19009856,0
44993,11.827251,12.12781275,-0.09987075,12.04998675,48.13026594,33.30457538,0
44994,11.81356845,12.1527135,-0.090525,12.04220925,13.57835679,57.73851067,0
44995,11.81356845,12.112245,-0.05784675,12.0655545,18.25880366,20.37415457,0
44996,11.8150998,12.13714575,-0.06406875,12.0655545,20.68240628,27.8841123,0
44997,11.80597395,12.12470175,-0.07651275,12.05465325,36.32841317,38.37541035,0
44998,11.79534165,12.13403475,-0.07029075,12.05620875,16.09253643,57.74251069,0
44999,11.80141725,12.13092375,-0.078081,12.09356625,49.1989725,28.80745631,0
45000,11.80445505,12.0748875,-0.06095775,12.05620875,72.37373081,35.99068538,0
45001,11.83637685,12.12781275,-0.05784675,12.0655545,35.29887832,17.38733931,0
45002,11.8226943,12.13092375,-0.0889695,12.0593325,38.10709733,30.86915432,0
45003,11.8166187,12.12625725,-0.07029075,12.057777,25.51671167,17.31655513,0
45004,11.7771024,12.144936,-0.0531675,12.070221,27.91466908,14.63981357,0
45005,11.79686055,12.13092375,-0.06873525,12.0717765,20.28105179,48.43038783,0
45006,11.8242132,12.13247925,-0.07340175,12.0624435,16.50510217,19.0216009,0
45007,11.83485795,12.12314625,-0.078081,12.0686655,20.29954557,38.72781864,0
45008,11.80749285,12.14025675,-0.07340175,12.057777,54.39017886,81.20675944,0
45009,11.8226943,12.12625725,-0.0796365,12.063999,37.57808275,18.38522267,0
45010,11.8150998,12.118467,-0.06251325,12.05465325,54.80932436,15.21568148,0
45011,11.8226943,12.109134,-0.07184625,12.0593325,15.97810049,87.39940435,0
45012,11.84700915,12.1138005,-0.084303,12.063999,42.8042017,29.78612214,0
45013,11.7907725,12.1169115,-0.07495725,12.057777,18.80723931,34.96563465,0
45014,11.8333266,12.13247925,-0.07029075,12.076443,17.88484678,32.33254819,0
45015,11.8211754,12.13092375,-0.039168,12.063999,109.5075139,17.55067788,0
45016,11.80749285,12.13870125,-0.06717975,12.05465325,37.09076854,26.74744385,0
45017,11.8150998,12.144936,-0.0951915,12.09512175,31.27502576,24.13382,0
45018,11.8166187,12.148047,-0.078081,12.05465325,26.68490944,26.84296969,0
45019,11.81356845,12.13559025,-0.06406875,12.063999,65.96342654,21.16811414,0
45020,11.8196565,12.12781275,-0.06406875,12.04687575,21.84160646,41.55942033,0
